ID,qp1,qp2,qp3,qp4,qp5,qp6,qp7,qp8,qp9,qp10,qp11,qp12,qp13,qp14,qp15,qp16,qp17,qp18,qp19,qp20,qp21,qp22,qp23,qp24,qp25,qp26,qp27,qp28,qp29,qp30,qp31,qp32,qp33,qp34,qp35,qp36,qp37,qp38,qp39,qp40,qp41,qp42,qpTIME
144008198,2,4,4,5,5,4,2,5,4,2,4,5,2,2,2,4,4,3,5,3,2,4,1,3,2,5,4,4,2,4,4,3,4,2,1,1,2,1,4,4,2,4,12/8/13 23:50
145001713,3,4,3,4,4,4,4,4,3,4,3,4,5,4,4,4,4,3,3,2,0,3,4,2,4,4,3,5,5,4,4,3,4,3,4,4,4,4,5,4,5,5,12/8/13 23:52
146000801,2,5,4,4,2,2,3,3,4,1,5,2,2,4,4,4,2,1,4,2,2,2,2,4,3,5,3,4,1,4,4,2,3,4,2,4,4,4,4,2,1,5,12/8/13 23:54
145001115,3,5,5,5,3,4,2,4,5,1,4,1,2,5,4,5,1,3,5,5,3,4,2,4,4,5,3,5,2,5,4,2,4,5,3,3,5,4,5,2,5,5,12/8/13 23:55
144007688,3,3,2,4,2,1,2,3,2,2,4,4,3,3,4,4,2,2,4,2,3,3,2,4,3,4,4,4,2,4,4,2,4,4,2,4,2,4,4,3,4,4,12/9/13 0:00
144005796,5,5,3,4,4,5,4,4,4,4,4,4,4,4,3,5,4,3,4,3,4,3,4,0,3,3,4,3,1,3,4,0,3,3,3,4,2,4,2,3,4,3,12/9/13 0:01
144009116,3,4,5,5,3,5,3,5,5,3,3,1,3,3,1,5,5,5,4,1,0,2,3,4,3,3,3,3,5,3,4,5,4,3,2,4,3,2,4,3,3,4,12/9/13 0:06
144009810,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 0:06
146005077,4,4,4,4,4,2,4,4,4,2,4,5,2,4,4,5,3,4,4,5,3,4,2,4,3,4,4,4,2,4,4,1,4,3,2,4,4,4,4,4,4,4,12/9/13 0:09
145000587,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 0:10
144004803,3,2,3,4,4,2,3,3,2,2,3,5,2,2,4,3,3,3,3,3,5,3,2,4,1,4,3,5,1,3,4,3,3,3,3,4,1,1,4,2,3,3,12/9/13 0:11
146003521,1,5,4,5,4,5,4,5,2,2,4,4,4,4,5,5,5,5,4,1,2,3,2,4,3,3,1,4,1,3,4,1,2,3,1,3,3,4,4,1,2,5,12/9/13 0:13
139000570,4,5,3,4,5,2,2,4,2,1,5,5,4,1,5,3,1,2,4,2,3,4,4,4,2,2,0,3,4,1,4,4,3,2,5,1,2,3,1,4,5,2,12/9/13 0:15
144002439,3,3,2,4,3,2,4,3,4,2,2,0,2,4,4,2,4,4,4,3,3,2,5,5,5,2,4,2,4,3,2,4,2,0,4,2,3,2,4,2,4,4,12/9/13 0:15
146007984,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,5,2,5,2,4,1,3,12/9/13 0:19
139009728,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/9/13 0:20
144009789,3,3,2,3,3,3,3,4,3,4,3,3,2,3,2,2,4,4,3,3,4,2,3,3,4,3,4,3,3,2,3,3,4,3,3,2,3,2,3,2,3,4,12/9/13 0:20
152006845,4,4,4,4,4,5,3,3,4,5,4,4,5,0,5,4,5,4,4,3,4,4,4,4,3,5,4,3,4,4,4,3,4,5,4,3,4,5,4,3,4,4,12/9/13 0:22
145006775,2,4,5,4,2,1,1,5,4,1,5,5,1,4,5,5,3,3,5,4,4,3,2,4,4,4,3,4,2,4,4,3,4,4,2,4,4,3,4,2,3,4,12/9/13 0:23
145000080,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/9/13 0:28
145004756,5,4,5,5,3,1,5,2,5,5,3,1,4,4,3,4,1,4,4,5,3,3,4,4,5,5,5,3,3,4,4,5,4,4,2,2,4,5,3,5,5,3,12/9/13 0:33
145003378,5,4,2,4,5,3,3,5,4,3,5,5,4,2,5,3,3,4,5,4,4,3,3,5,2,2,4,3,3,2,4,2,3,3,3,4,2,3,4,3,2,2,12/9/13 0:34
146001260,3,4,5,4,2,2,2,3,3,2,4,3,2,4,4,4,3,4,4,4,2,4,3,4,4,4,4,4,2,4,4,4,3,4,4,4,4,4,4,2,4,4,12/9/13 0:42
152006845,5,4,4,3,4,4,3,4,4,4,4,5,5,5,5,4,5,4,4,3,4,4,4,4,3,4,3,4,5,4,4,4,4,5,4,4,4,5,4,3,4,4,12/9/13 0:52
149000403,4,5,4,5,2,1,3,4,4,1,5,5,1,4,4,4,2,4,4,3,5,4,3,3,4,4,4,4,4,4,4,4,3,4,4,2,4,3,5,1,5,1,12/9/13 0:55
146003007,4,3,5,5,4,2,4,4,2,1,4,5,2,4,4,5,4,1,1,3,2,2,2,4,3,4,2,4,2,4,4,2,3,3,0,1,3,1,3,2,3,2,12/9/13 0:59
147001157,3,5,5,4,1,1,2,4,4,2,5,2,1,5,5,4,3,1,3,1,1,1,2,5,5,5,1,5,1,5,4,1,5,4,1,5,5,2,4,1,3,5,12/9/13 1:01
145003346,3,4,3,5,3,2,3,4,2,2,4,4,2,3,4,5,3,1,4,2,2,4,2,4,2,4,4,5,1,2,4,3,3,4,4,2,3,5,3,3,3,4,12/9/13 1:05
140004919,5,4,4,3,4,1,2,4,2,1,3,3,1,5,2,3,1,5,5,4,4,5,1,5,5,5,2,5,1,5,4,2,1,3,1,4,5,5,5,3,3,5,12/9/13 1:21
154005961,5,5,5,5,1,1,1,5,5,1,5,1,1,5,5,5,5,1,5,1,4,2,4,2,5,1,5,1,4,3,5,5,2,4,2,5,4,2,5,1,5,2,12/9/13 1:26
138009585,1,3,2,1,3,2,3,2,3,4,5,4,4,4,3,2,3,3,2,3,3,2,4,4,1,2,2,3,2,2,4,1,1,1,2,1,3,4,2,3,5,3,12/9/13 1:39
145004264,5,5,1,5,5,5,5,5,5,5,5,5,3,5,5,1,5,3,5,3,5,3,4,5,5,5,5,5,5,3,4,2,5,3,3,3,4,5,5,3,3,3,12/9/13 1:40
137000322,4,4,3,4,4,3,3,4,4,3,4,2,0,3,3,3,3,0,4,3,4,3,4,3,4,3,4,5,5,5,4,5,4,5,5,4,3,4,4,3,4,4,12/9/13 2:08
145005838,3,4,3,5,2,2,3,4,3,2,2,3,2,4,4,4,3,2,4,1,3,3,2,3,3,4,3,4,1,4,4,2,2,3,2,4,3,3,3,1,4,3,12/9/13 2:18
146009071,4,4,3,3,5,3,3,2,2,3,3,5,5,3,3,2,2,2,4,3,3,3,3,0,1,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 3:14
146004385,4,3,4,5,3,2,2,4,4,4,4,4,3,4,4,3,2,4,3,1,3,4,2,5,3,4,3,5,2,3,4,2,3,3,3,4,3,4,3,2,3,4,12/9/13 3:47
145004419,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,3,5,5,4,3,4,4,5,5,5,5,5,5,4,5,5,4,4,3,3,5,5,5,5,5,12/9/13 3:55
146000904,1,1,4,4,4,2,4,4,5,2,4,5,2,3,2,3,2,1,5,1,1,5,3,5,2,5,3,5,1,5,4,2,4,2,1,1,2,3,5,2,1,4,12/9/13 4:03
139008749,5,5,5,5,4,4,3,4,4,3,3,5,4,3,4,5,5,4,4,3,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,5,12/9/13 4:04
146001324,4,5,5,4,3,4,4,5,4,4,5,5,1,5,5,2,1,3,4,0,2,4,1,5,5,5,5,5,1,5,4,2,5,5,1,3,5,5,5,1,5,4,12/9/13 4:28
145009269,3,4,5,4,1,4,3,4,4,1,5,2,1,5,2,4,2,1,1,1,2,2,1,4,2,5,1,5,2,4,4,1,2,4,4,3,2,4,5,2,2,5,12/9/13 7:21
144007315,3,3,3,3,5,3,3,4,4,3,3,3,3,2,3,5,2,1,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,1,4,3,4,4,3,4,12/9/13 7:42
153009682,5,4,4,4,4,4,5,5,5,4,5,3,1,3,5,5,5,3,5,5,2,2,4,5,4,4,4,4,1,3,4,4,5,5,3,4,3,5,4,4,5,3,12/9/13 8:16
145004864,4,5,5,3,2,1,3,4,1,1,3,5,2,4,4,2,1,1,5,2,1,2,2,3,4,3,4,5,1,4,4,3,1,4,1,0,5,5,4,2,1,3,12/9/13 9:35
144005254,3,4,5,5,2,2,2,4,5,2,5,4,2,5,5,4,2,2,3,1,2,3,3,4,4,4,2,4,2,4,4,2,3,4,1,3,4,4,4,1,2,4,12/9/13 9:36
148002550,4,3,3,4,2,2,4,4,4,2,4,5,2,3,4,4,2,2,4,2,2,3,2,4,3,4,2,4,1,4,4,2,4,4,2,4,2,2,3,2,2,4,12/9/13 9:37
144007406,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,4,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,4,3,3,4,4,3,4,3,12/9/13 9:56
146004774,4,3,4,5,3,1,2,5,5,4,3,5,1,5,5,5,4,4,4,1,4,4,3,4,3,5,2,5,1,5,4,1,2,4,1,2,4,4,4,1,4,4,12/9/13 10:04
145005653,4,2,1,4,3,4,3,4,4,3,3,3,3,3,3,3,3,1,2,2,4,3,3,3,2,3,4,3,1,3,4,3,2,3,3,2,2,3,3,2,3,3,12/9/13 10:14
152006583,2,5,4,5,2,2,4,3,4,1,5,3,1,3,4,5,1,2,5,1,2,4,2,5,2,4,2,4,1,5,4,3,5,4,1,5,2,5,4,2,2,4,12/9/13 10:20
146006408,4,4,4,2,4,4,4,4,3,4,3,4,4,4,4,3,4,2,3,5,3,4,4,3,4,4,4,3,3,4,4,3,4,4,3,3,4,4,3,3,4,3,12/9/13 10:25
144005506,5,1,1,5,5,5,5,5,1,4,3,5,2,1,3,1,5,1,5,1,5,4,1,3,1,3,5,1,2,5,4,4,5,1,3,1,3,1,1,3,5,1,12/9/13 10:31
151002990,4,4,4,3,3,2,3,4,2,3,4,5,2,3,4,2,3,3,4,3,2,4,2,4,3,4,3,2,3,3,4,3,4,4,2,2,4,5,4,3,3,4,12/9/13 10:41
153000242,4,4,3,4,3,3,3,4,3,2,4,3,2,2,4,4,4,3,5,4,4,3,3,3,1,3,3,3,2,3,4,2,3,3,4,3,2,3,3,2,2,3,12/9/13 10:53
140000713,3,5,4,2,5,3,4,3,3,3,3,4,5,3,4,5,4,1,4,3,5,3,3,3,3,4,3,3,3,3,3,4,4,3,3,3,3,5,5,3,2,4,12/9/13 10:59
146007370,3,4,4,4,2,3,4,3,4,3,4,3,1,4,4,4,3,4,5,3,3,4,4,4,2,3,2,4,2,3,4,3,4,4,2,4,4,4,4,3,2,3,12/9/13 11:25
144008640,2,5,3,4,3,3,2,4,3,3,4,4,3,4,4,4,3,3,5,3,3,4,2,4,3,4,3,4,2,4,4,2,3,3,1,4,4,3,5,2,3,4,12/9/13 11:29
146009393,5,5,5,4,3,1,3,3,2,1,4,4,1,4,4,4,1,1,4,2,2,2,2,4,3,3,2,5,2,5,4,1,5,3,1,3,3,4,4,2,3,4,12/9/13 11:37
145009968,4,5,3,4,4,4,4,5,2,4,3,3,3,2,4,5,5,3,5,2,3,3,3,4,2,4,3,4,4,3,4,4,4,4,3,3,2,4,4,2,4,4,12/9/13 11:41
144004172,5,4,3,5,4,2,3,4,4,2,4,4,4,3,4,4,2,4,4,2,2,3,3,4,3,4,4,4,2,3,4,2,4,4,2,2,2,4,4,2,4,4,12/9/13 12:02
144008640,3,4,3,4,3,3,3,4,3,3,4,5,2,4,4,4,3,2,5,3,3,3,3,5,3,4,3,4,2,4,4,2,3,3,2,4,3,3,4,3,3,4,12/9/13 12:08
144003837,5,5,3,4,5,4,4,4,5,4,3,5,3,4,4,4,5,5,4,3,5,4,3,5,3,4,3,4,4,5,4,4,5,5,4,3,4,5,4,4,3,5,12/9/13 12:20
150004261,4,4,2,2,2,1,2,2,4,1,5,3,1,2,3,1,2,2,2,1,1,2,1,4,1,3,1,3,1,4,4,2,2,5,2,1,3,5,4,2,5,4,12/9/13 12:31
146003243,5,4,4,5,3,1,3,4,2,4,5,5,4,5,2,3,2,1,4,1,3,3,2,4,4,4,3,5,1,3,4,1,1,5,1,3,3,4,4,1,3,4,12/9/13 12:32
144007614,3,3,3,3,3,3,2,4,5,3,3,3,3,4,3,3,3,3,5,3,2,3,3,5,3,3,3,3,3,3,4,3,2,3,2,3,3,2,3,3,3,3,12/9/13 12:38
145004878,3,4,2,3,3,3,4,4,2,4,3,2,2,2,3,4,4,3,3,5,4,4,3,2,2,2,3,4,4,5,4,5,4,3,3,4,4,3,2,2,3,3,12/9/13 12:40
145000254,3,4,4,3,5,3,3,4,3,2,4,4,3,3,4,4,4,2,3,4,3,4,2,4,2,3,3,4,3,3,4,3,3,3,2,3,4,4,4,3,3,3,12/9/13 12:49
146000464,4,4,3,3,4,3,2,4,4,3,4,5,3,3,4,4,4,2,5,4,4,5,3,4,2,5,3,4,4,3,4,3,4,3,3,4,3,1,4,4,2,4,12/9/13 13:05
146002744,4,3,4,3,4,3,2,5,3,2,5,3,3,3,4,3,2,3,3,3,3,3,2,2,2,3,1,4,2,4,4,2,2,2,2,3,2,4,3,3,3,3,12/9/13 13:12
150001637,4,5,4,4,3,1,3,4,4,3,5,1,2,5,4,5,2,3,3,2,2,4,1,4,4,5,1,5,1,5,4,2,2,4,2,4,3,5,5,1,5,3,12/9/13 13:24
144001395,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 13:31
144002653,5,2,1,1,5,5,3,2,1,5,5,5,2,2,4,1,1,2,2,5,5,5,3,1,1,5,3,2,1,2,4,5,1,1,3,3,3,1,2,5,3,3,12/9/13 13:47
145004840,5,4,3,4,4,5,3,3,3,2,3,4,1,3,4,2,2,1,3,2,3,4,2,4,2,4,3,3,3,4,4,3,3,4,3,3,1,5,3,2,3,4,12/9/13 13:55
145007078,3,4,5,3,3,2,4,4,3,2,3,3,1,4,4,4,2,2,4,2,2,3,2,4,3,4,3,4,2,4,4,3,4,3,3,3,4,4,4,3,1,5,12/9/13 13:56
144007629,4,5,5,5,5,2,3,4,3,4,3,5,4,5,4,4,4,2,2,1,5,4,2,5,2,4,1,5,4,4,4,1,2,2,2,3,4,4,4,5,5,5,12/9/13 13:57
144006440,3,2,4,5,2,2,3,4,2,2,4,3,3,4,3,5,3,2,4,2,3,2,2,3,4,4,4,4,2,4,4,3,3,4,2,3,3,4,4,2,3,4,12/9/13 14:00
144006749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12/9/13 14:01
146007345,2,4,5,3,4,3,5,4,5,2,4,3,4,3,5,5,1,0,3,1,2,4,2,3,4,3,2,4,1,4,4,2,3,4,2,5,3,3,4,2,4,4,12/9/13 14:01
144001554,2,4,5,1,2,1,4,4,4,2,5,1,2,2,2,2,2,2,2,2,2,4,1,5,4,5,2,5,1,4,4,2,4,5,1,4,5,4,4,2,2,4,12/9/13 14:02
144006749,5,5,4,3,4,4,5,3,3,4,4,3,0,2,3,3,4,5,5,5,4,0,4,3,5,4,3,5,3,3,4,5,3,5,1,1,3,1,1,3,3,3,12/9/13 14:02
147003441,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,12/9/13 14:05
146008369,3,4,2,3,3,2,1,2,0,4,3,5,2,4,4,5,4,1,3,2,3,4,3,4,2,0,3,4,1,4,4,2,2,3,1,2,3,2,4,4,3,4,12/9/13 14:08
145003827,4,4,3,4,4,3,4,3,4,4,2,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,4,4,4,3,4,3,3,3,3,3,3,4,3,4,3,4,12/9/13 14:09
146001046,2,4,4,2,3,2,3,4,1,4,3,4,2,3,4,0,2,2,4,4,3,4,2,4,2,4,2,3,2,4,4,2,4,3,4,1,1,4,3,2,2,3,12/9/13 14:16
146000277,2,4,5,4,2,2,4,4,1,2,2,2,1,4,3,5,2,3,4,2,2,3,2,5,5,4,3,5,2,4,4,2,2,5,2,3,4,4,3,2,3,4,12/9/13 14:21
150005872,3,5,4,4,1,1,3,4,4,2,4,3,1,5,5,5,1,1,1,1,1,2,3,4,4,5,5,5,1,5,4,1,1,5,1,1,1,5,5,1,4,4,12/9/13 14:34
143009812,4,4,4,4,3,4,4,4,0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,5,4,5,4,4,4,4,4,4,12/9/13 14:40
,4,3,4,4,3,3,4,4,4,2,4,4,2,3,4,4,3,2,2,4,4,3,3,3,3,4,4,4,3,3,4,3,3,4,2,2,3,3,3,3,3,3,12/9/13 14:44
146001319,3,5,5,5,4,2,5,5,1,3,3,5,2,4,2,3,1,2,5,4,2,3,4,5,4,5,2,3,2,4,4,5,2,2,2,4,3,4,4,3,5,3,12/9/13 14:49
144009102,2,4,3,3,3,3,3,3,2,3,3,4,4,4,4,2,2,2,2,3,4,4,4,4,2,4,3,3,3,3,4,5,5,3,2,3,3,3,4,4,3,4,12/9/13 14:59
144003714,4,3,4,3,4,1,4,4,1,4,3,1,3,3,2,5,3,1,4,2,2,4,2,4,4,4,1,4,3,4,4,2,4,3,4,4,4,4,4,2,4,3,12/9/13 15:06
153002432,3,5,5,4,2,2,3,4,3,3,4,4,2,4,5,5,2,2,3,2,2,3,2,4,4,4,3,5,1,5,4,2,2,4,1,3,3,3,4,2,3,4,12/9/13 15:18
144006598,5,3,2,4,4,4,3,4,2,4,3,5,4,2,2,4,4,4,4,4,0,0,4,3,3,4,3,3,3,2,2,3,4,3,3,5,3,3,4,2,5,3,12/9/13 15:20
146006668,5,4,3,4,4,4,4,4,4,4,4,5,2,3,3,4,4,3,4,3,4,4,4,3,2,3,3,3,3,3,4,3,3,3,2,3,2,2,3,3,3,3,12/9/13 15:22
134009905,3,4,5,3,3,3,2,5,4,1,5,3,5,4,2,3,2,1,4,2,2,4,1,4,3,5,3,5,1,5,4,3,2,3,1,3,4,5,5,2,1,3,12/9/13 15:52
151004613,4,3,5,4,2,4,4,2,3,3,1,1,5,5,0,4,4,2,3,4,3,2,3,3,3,5,5,5,0,4,4,1,5,3,4,2,3,3,3,3,3,3,12/9/13 15:52
155008504,4,3,5,2,2,1,3,3,4,1,5,1,1,3,5,1,2,2,1,2,1,4,1,2,3,5,2,4,2,4,4,3,3,5,2,4,5,1,3,1,3,5,12/9/13 15:52
144002587,4,4,3,3,3,2,4,5,3,4,3,4,3,5,4,5,4,2,4,2,3,4,3,3,3,4,4,5,3,0,4,4,4,4,1,1,2,4,2,2,5,3,12/9/13 15:53
145000250,3,3,3,4,4,3,3,4,3,2,3,4,3,3,3,4,3,3,2,3,3,3,4,3,2,3,4,3,3,3,4,3,0,3,2,3,3,4,3,2,3,3,12/9/13 15:54
145005771,4,5,5,5,3,2,3,4,2,2,5,5,4,4,3,2,1,1,2,1,4,5,4,2,2,4,3,2,3,5,4,5,3,5,2,5,4,5,4,3,2,5,12/9/13 16:03
148000843,5,4,2,3,4,3,4,5,1,2,4,5,3,4,4,5,4,3,2,5,5,3,4,4,4,3,5,5,5,4,4,5,4,4,5,5,5,5,4,4,4,3,12/9/13 16:04
144001620,4,3,4,4,4,2,2,4,3,2,4,4,2,4,4,4,2,4,4,2,2,3,2,4,2,4,3,4,3,4,4,2,3,2,3,3,4,4,4,3,3,3,12/9/13 16:05
114004038,3,4,4,3,1,1,3,3,4,2,4,4,1,4,5,5,2,1,5,1,1,1,1,4,5,5,1,5,1,5,4,1,3,5,1,5,5,2,5,2,2,5,12/9/13 16:10
145004718,4,4,4,2,3,2,2,4,3,2,3,3,2,4,3,2,4,1,4,3,3,3,2,3,3,4,3,4,2,4,4,2,2,3,1,1,4,4,4,1,2,3,12/9/13 16:14
148002550,4,4,2,4,2,2,4,4,4,2,4,4,2,3,4,4,2,2,4,2,2,3,2,4,3,4,2,4,2,4,4,2,4,4,2,4,2,2,3,2,2,3,12/9/13 16:14
144000908,2,2,5,3,3,2,2,4,3,3,4,2,1,4,5,3,1,1,3,2,2,3,1,4,3,5,1,5,2,5,4,4,3,4,1,5,3,2,3,2,4,0,12/9/13 16:17
144008002,4,5,4,5,5,2,3,4,2,1,3,5,3,2,4,3,2,1,5,1,2,4,4,5,4,4,3,3,4,3,4,1,4,5,2,4,5,5,4,3,3,3,12/9/13 16:23
143008750,4,4,4,3,4,3,2,3,3,4,4,4,2,4,3,4,4,2,4,2,4,4,2,4,2,4,3,5,2,4,4,2,3,4,2,4,4,5,4,2,2,4,12/9/13 16:24
145008033,4,4,5,5,3,2,2,3,4,2,4,3,2,3,3,2,3,2,5,2,2,1,2,4,5,5,2,5,1,5,4,2,1,3,2,3,2,5,5,1,4,5,12/9/13 16:39
145004733,3,4,4,5,3,2,3,4,3,2,3,4,2,4,4,4,4,3,4,2,3,3,2,3,3,4,4,4,3,4,4,3,3,3,2,4,4,4,5,2,3,4,12/9/13 16:44
140008082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12/9/13 16:47
146009421,4,4,3,4,5,2,4,4,4,2,5,5,1,3,4,2,2,3,4,3,4,3,2,4,3,4,3,4,2,4,4,2,3,4,3,4,3,4,4,2,3,4,12/9/13 16:48
145004260,2,2,4,1,4,2,4,3,3,0,4,1,4,5,0,3,5,3,2,3,2,5,4,2,3,4,3,5,4,2,4,5,3,1,4,2,4,5,4,4,1,4,12/9/13 17:12
145006802,5,1,2,5,4,3,2,5,4,4,5,3,4,2,4,2,3,3,4,2,5,4,3,5,1,3,3,4,3,4,4,5,1,2,4,1,2,2,2,3,2,1,12/9/13 17:13
145006802,5,1,2,5,4,3,2,5,4,4,5,3,4,2,4,2,3,3,4,2,5,4,3,5,1,3,3,4,3,4,4,5,1,2,4,1,2,2,2,3,2,1,12/9/13 17:13
145006826,4,3,3,3,5,4,3,3,2,2,3,4,3,3,4,2,3,3,2,3,4,3,3,5,2,5,2,4,5,2,4,2,5,3,3,5,2,3,4,2,4,2,12/9/13 17:24
144006236,4,4,3,4,4,4,4,4,4,2,4,3,2,3,4,2,3,3,4,3,3,3,3,4,3,4,3,3,2,3,4,2,3,3,3,3,4,4,4,2,3,4,12/9/13 17:26
146009832,3,4,3,4,4,4,3,3,3,2,4,5,2,4,3,4,2,1,1,3,2,2,2,4,3,4,4,4,1,4,4,3,4,4,4,2,2,5,5,1,1,4,12/9/13 17:27
154009503,5,5,4,4,4,1,4,5,1,2,4,4,2,4,5,5,2,1,1,2,2,3,1,4,4,5,1,4,1,4,4,3,3,3,2,3,4,2,4,2,5,4,12/9/13 17:27
146003831,3,5,4,1,2,2,2,3,3,1,4,3,2,4,3,3,2,2,4,3,2,3,2,4,2,3,4,4,2,4,4,3,2,3,2,4,4,3,3,2,4,3,12/9/13 17:27
144007367,3,2,4,5,1,3,2,5,4,2,4,5,1,4,4,5,2,1,4,2,5,2,2,5,3,5,5,5,1,5,4,4,5,5,2,4,1,1,3,2,2,4,12/9/13 17:27
144005468,2,3,4,5,4,2,2,4,5,3,4,4,2,4,4,4,2,1,4,2,4,2,4,3,3,4,2,4,3,4,4,4,2,3,4,4,3,4,3,3,4,5,12/9/13 17:28
145000505,4,4,4,5,5,2,3,3,5,1,5,5,2,5,5,5,3,2,5,2,3,4,4,4,5,5,5,2,4,5,4,3,4,4,3,3,4,2,4,4,4,4,12/9/13 17:29
147000896,4,5,5,5,4,4,4,3,4,4,3,4,4,3,4,4,5,4,4,2,3,4,4,3,4,3,3,4,3,4,4,4,3,4,4,4,4,4,4,3,3,2,12/9/13 17:30
146003917,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,5,5,4,5,5,5,5,5,5,5,5,5,5,5,12/9/13 17:37
145006694,2,2,0,0,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,4,3,3,3,3,4,3,3,3,12/9/13 17:38
133000268,4,3,4,5,4,2,3,4,3,2,3,3,3,4,4,5,2,1,1,3,1,3,3,4,3,5,3,4,2,5,4,4,4,3,1,2,4,4,3,2,3,4,12/9/13 17:40
144008640,3,4,4,4,3,3,3,4,3,4,4,4,2,4,4,4,3,3,4,4,3,3,3,4,3,4,3,4,2,4,4,2,3,4,2,4,3,4,4,3,4,4,12/9/13 17:41
146000934,3,4,4,5,3,0,2,4,3,2,4,5,3,3,4,3,2,2,4,3,4,4,2,4,5,4,3,4,3,4,4,2,3,3,2,4,3,4,4,2,3,4,12/9/13 17:44
146007939,4,4,5,5,3,2,1,5,3,2,5,4,1,5,4,5,3,5,5,0,1,2,2,5,5,5,1,4,1,5,4,2,5,5,1,4,3,5,5,2,5,5,12/9/13 17:50
147000697,4,3,3,3,3,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/9/13 17:52
140007410,3,4,4,2,5,4,2,4,3,4,2,3,4,5,3,2,4,3,4,4,4,5,5,5,2,3,4,4,4,4,3,2,3,4,3,5,4,4,2,3,5,3,12/9/13 18:03
144009455,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 18:05
146001849,3,4,1,3,2,1,1,4,2,1,4,2,1,4,5,5,3,4,2,2,3,3,2,5,3,5,1,4,2,5,4,2,4,4,1,3,4,5,3,1,4,5,12/9/13 18:10
144003777,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12/9/13 18:40
145006835,5,4,4,5,3,2,5,4,2,1,5,3,1,3,3,5,4,4,5,5,2,3,1,5,5,4,4,5,1,5,4,2,2,3,2,5,3,4,2,1,3,4,12/9/13 18:42
146009327,3,3,5,2,2,1,3,3,4,3,5,4,1,5,4,3,1,3,4,3,4,4,3,3,4,3,4,3,4,3,3,3,3,3,3,4,4,4,1,3,4,4,12/9/13 18:43
145009485,5,3,3,3,2,2,1,4,2,2,4,5,2,4,2,2,4,2,4,2,2,5,1,4,4,5,5,3,2,4,4,2,3,3,4,1,3,4,4,3,2,5,12/9/13 18:45
146003711,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,12/9/13 18:46
145005106,3,4,2,4,1,3,1,4,2,3,4,2,2,2,4,3,3,2,4,3,2,2,2,4,1,4,1,4,1,3,4,1,1,2,2,1,2,3,3,2,1,4,12/9/13 18:48
146003581,3,4,4,4,4,2,3,3,4,2,4,3,2,3,3,5,2,3,3,4,2,3,3,5,5,5,3,4,2,4,4,1,5,5,2,4,3,3,3,3,3,3,12/9/13 18:56
